System Time,IA Frequency_0 (MHz),Processor Power_0 (Watt)IA Power_0 (Watt),DRAM Power_0 (Watt),ThermalZone0(Celsius),
16:24:48:711393960,2200000|2200000|2200000|2000000,38.0461,20.3688,7.3499,51000,
16:24:49:213289261,2200000|2000000|2100000|2200000,37.5130,20.5782,6.4387,50000,
16:24:49:714188426,2000000|1900000|1900000|1800000,37.3240,20.1105,6.9016,49000,
16:24:50:215566325,2100000|2000000|1900000|2100000,37.4540,19.7907,7.3414,51000,
16:24:50:716691591,2100000|2000000|1900000|2000000,37.0825,19.3754,7.3810,51000,
16:24:51:218757161,2100000|2200000|1600000|2000000,37.3107,19.6673,7.3103,50000,
16:24:51:719814883,2200000|2200000|2200000|2100000,37.9086,20.7513,6.6755,50000,
16:24:52:221608330,2200000|2200000|2000000|2100000,38.0773,21.1549,6.3715,51000,
16:24:52:723398766,2100000|2200000|1900000|2100000,37.9007,20.9874,6.4473,52000,
16:24:53:224355540,2000000|2200000|2200000|2200000,37.8511,20.8926,6.4245,51000,
16:24:53:725337102,2200000|2100000|2100000|2200000,38.0352,21.1007,6.3842,51000,
16:24:54:228659994,2200000|2200000|2200000|2100000,38.0083,21.0602,6.5155,51000,
16:24:54:730973660,2200000|2200000|2200000|2200000,25.2701,8.6786,5.9507,48000,
16:24:55:240057698,2200000|2200000|2200000|1700000,25.0012,8.4771,5.8201,48000,
16:24:55:745400483,2200000|2200000|2100000|2200000,25.1519,8.6120,5.8721,49000,
16:24:56:247318201,2200000|1900000|2100000|2200000,25.0885,8.5397,5.8805,49000,
16:24:56:749256116,2200000|2200000|2200000|2200000,25.0925,8.6256,5.9138,49000,
16:24:57:251228314,2200000|2200000|1500000|2200000,25.2035,8.6477,5.8496,49000,
16:24:57:753622387,1900000|2200000|2200000|2100000,25.4198,8.8889,5.8845,48000,
16:24:58:255959083,2200000|2200000|2100000|2000000,25.6224,9.0590,5.8606,49000,
16:24:58:758150954,2200000|2200000|2200000|2200000,25.8466,9.3068,5.8342,49000,
16:24:59:260267591,2200000|2200000|2200000|2200000,25.4155,8.9556,5.8808,50000,
16:24:59:766492611,2200000|2200000|2200000|2200000,25.5232,9.0439,5.8976,49000,
16:25:00:269132613,2000000|2200000|2200000|2200000,26.0068,9.4897,5.9057,49000,
16:25:00:772492586,1700000|2200000|2200000|2200000,25.2258,8.7716,5.9257,48000,
16:25:01:276831254,2200000|1900000|2100000|2200000,25.2932,8.8175,5.8618,48000,
16:25:01:781150726,2200000|2200000|2200000|2200000,25.4957,8.9647,5.8816,48000,
16:25:02:283175159,2100000|2200000|2200000|2200000,25.5337,9.0011,5.8597,49000,
16:25:02:788811734,1900000|1700000|1800000|2200000,25.5169,8.9404,5.8825,48000,
16:25:03:291855959,2000000|1800000|1800000|2200000,25.3942,8.8521,5.8331,48000,
16:25:03:794617224,2200000|1900000|2200000|2000000,25.7262,9.1751,5.8624,49000,
16:25:04:296748921,1400000|1800000|2200000|2200000,25.3889,8.7972,5.8457,48000,
16:25:04:798679026,2200000|2200000|1500000|1700000,25.7099,8.9842,6.0438,49000,
16:25:05:301761216,2200000|1500000|2200000|2000000,26.1843,9.4974,6.0673,48000,
16:25:05:808439414,2200000|2200000|2200000|2200000,25.4357,8.7075,5.9494,49000,
16:25:06:311501105,2100000|2000000|2200000|2100000,25.2623,8.6398,5.9834,49000,
16:25:06:814300692,2000000|2200000|2200000|1900000,25.0059,8.4040,5.8742,48000,
16:25:07:321593810,2200000|2200000|2200000|2200000,25.0950,8.5145,5.8176,48000,
16:25:07:823506338,2200000|2200000|2200000|2100000,25.2937,8.6969,5.8275,50000,
16:25:08:325795918,1800000|2200000|2200000|1800000,25.0825,8.4069,5.8908,49000,
16:25:08:836760761,2000000|2000000|1800000|2100000,25.3079,8.6355,5.8077,48000,
16:25:09:341148461,2100000|2200000|2200000|2100000,25.2228,8.5580,5.9218,48000,
16:25:09:843085944,2100000|2200000|2200000|2200000,25.1748,8.5261,5.9426,49000,
16:25:10:346836837,2200000|2200000|1800000|2200000,25.0921,8.4659,5.8524,47000,
16:25:10:849101440,2200000|2200000|2200000|2200000,25.1587,8.6132,5.8731,49000,
16:25:11:351132280,2200000|2200000|2200000|2200000,25.1790,8.7137,5.9114,48000,
16:25:11:853402753,2200000|2200000|2200000|2200000,25.1378,8.5969,5.8273,49000,
16:25:12:355352262,2200000|1900000|2200000|2200000,25.1956,8.5859,5.8747,48000,
16:25:12:863749251,2200000|1900000|2200000|2000000,25.1131,8.5116,5.8776,49000,
16:25:13:365721628,2100000|2000000|2200000|2200000,25.3316,8.6405,6.0364,49000,
16:25:13:869508009,1900000|2200000|2200000|2200000,25.1163,8.3733,5.9577,48000,
16:25:14:376780474,2200000|2200000|2200000|2200000,25.4107,8.7805,5.9143,49000,
16:25:14:878767464,1900000|2200000|2000000|2200000,25.3223,8.5951,6.0247,49000,
16:25:15:386445333,2200000|2200000|2200000|2200000,25.7819,9.0783,5.9859,50000,
16:25:15:888627228,2100000|2200000|2100000|2000000,25.3177,8.6658,5.8486,48000,
16:25:16:391644988,2200000|1800000|2200000|2100000,25.3800,8.7131,5.9599,49000,
16:25:16:894936405,2200000|1900000|2100000|1800000,26.4345,9.6930,6.0491,49000,
16:25:17:397173791,2000000|2200000|2200000|1500000,25.8090,9.0525,6.0663,49000,
16:25:17:899525125,2100000|2100000|2100000|2000000,25.7139,8.9809,5.9623,49000,
16:25:18:402537285,2200000|2200000|2100000|2100000,26.3623,9.6120,6.0389,49000,
16:25:18:906250703,2200000|2100000|2200000|2200000,27.5564,10.8540,6.0887,49000,
16:25:19:408372115,2200000|2200000|2100000|1900000,28.2998,11.5174,6.0679,49000,
16:25:19:909730298,2100000|2200000|2200000|2000000,28.9184,12.0977,6.2538,50000,
16:25:20:411371606,2100000|2100000|2000000|1900000,27.6442,10.8984,6.1672,49000,
16:25:20:913296769,2200000|2200000|2200000|1900000,27.8113,11.1227,6.1490,49000,
16:25:21:418926429,2200000|2100000|1800000|2100000,27.4181,10.6031,5.9936,49000,
16:25:21:923954285,2200000|1500000|2200000|2000000,27.9960,11.1792,6.1630,49000,
16:25:22:431784366,2100000|2200000|2200000|2200000,26.7749,10.0376,6.1107,50000,
16:25:22:933950122,2100000|2200000|2200000|2000000,26.4161,9.6854,6.0797,50000,
16:25:23:438876265,2100000|2200000|2000000|2200000,27.3782,10.6308,6.0721,49000,
16:25:23:944083776,2200000|2100000|2200000|2000000,26.4931,9.8455,5.9386,50000,
16:25:24:445838349,1600000|2200000|2200000|2200000,26.1696,9.4210,5.9952,50000,
16:25:24:950317811,2000000|2100000|2000000|2200000,25.9911,9.2647,6.0407,50000,
16:25:25:458085953,1800000|2200000|1800000|2200000,26.5905,9.8934,6.0876,50000,
16:25:25:959876439,1900000|2200000|2200000|2000000,26.2685,9.5158,5.9621,50000,
16:25:26:462012679,1900000|2200000|2000000|2100000,26.8836,10.0756,6.1943,49000,
16:25:26:964207268,2200000|2000000|2100000|2200000,26.6504,9.7933,6.3237,49000,
16:25:27:466037279,2100000|2200000|1900000|2000000,26.7517,9.8996,6.4034,49000,
16:25:27:968445875,1900000|1800000|2100000|1900000,26.4905,9.7300,6.1040,50000,
16:25:28:470959747,2200000|2200000|2200000|2200000,26.8594,10.0743,6.1063,50000,
16:25:28:973394909,1900000|2200000|2200000|2200000,26.5738,9.7782,6.1485,48000,
16:25:29:475324069,2100000|2100000|2100000|2100000,26.9862,10.1224,6.2588,49000,
16:25:29:977324903,2100000|2000000|2100000|1900000,26.9528,10.0734,6.3314,50000,
16:25:30:479670503,2100000|1900000|2000000|2100000,27.1238,10.2446,6.3872,49000,
16:25:30:981356144,2100000|2200000|2100000|2200000,27.0185,10.1848,6.3448,50000,
16:25:31:487080249,2000000|2100000|2100000|2200000,27.6442,10.8493,6.1862,50000,
16:25:31:989165592,1800000|2000000|2000000|1800000,27.4926,10.6851,6.1713,50000,
16:25:32:492852317,2200000|2200000|2100000|1700000,27.7208,10.8489,6.2310,49000,
16:25:32:994574144,2100000|2000000|2100000|2000000,27.3552,10.5234,6.2463,51000,
16:25:33:496155461,1900000|2100000|2200000|1800000,27.9900,11.1188,6.4077,50000,
16:25:33:997868545,2100000|1800000|2200000|2100000,29.1482,12.0220,6.6142,49000,
16:25:34:505415622,2100000|2200000|1800000|2100000,27.8127,10.9511,6.6022,50000,
16:25:35:  7092328,2200000|2200000|2100000|2200000,28.9004,12.0062,6.4967,50000,
16:25:35:508895140,1900000|2200000|1900000|2200000,28.5047,11.6219,6.3305,51000,
16:25:36: 13801725,2200000|2200000|2200000|2200000,28.3839,11.5281,6.3626,49000,
16:25:36:518849221,2200000|2000000|2100000|2200000,28.9663,12.0337,6.5149,50000,
16:25:37: 22767751,2200000|2100000|1700000|1800000,29.0290,12.0550,6.6858,50000,
16:25:37:527210633,1900000|2200000|1300000|2200000,28.8871,11.9442,6.5388,49000,
16:25:38: 29431076,2100000|1800000|2200000|2000000,28.8023,11.9337,6.3206,50000,
16:25:38:537120024,2000000|2200000|1900000|1700000,28.7922,11.9086,6.2283,50000,
16:25:39: 39473026,2000000|2200000|2000000|2200000,28.6610,11.8148,6.2551,50000,
16:25:39:542469531,2200000|2100000|2200000|2200000,28.9185,12.0942,6.3303,51000,
16:25:40: 44207052,2200000|2100000|2200000|2200000,28.7706,11.8657,6.3391,51000,
16:25:40:545934232,2100000|2100000|2100000|2200000,29.2050,12.3141,6.4578,50000,
16:25:41: 47954814,2200000|2200000|2200000|2200000,28.9524,12.1142,6.2033,50000,
16:25:41:550079631,2200000|2200000|2200000|1700000,29.0731,12.2710,6.1357,50000,
16:25:42: 52634426,2100000|2200000|2200000|2000000,29.4883,12.7157,6.0777,50000,
16:25:42:554594494,2200000|2200000|2200000|2200000,29.4002,12.6608,6.0571,49000,
16:25:43: 56972901,2100000|2200000|2200000|2100000,29.8865,13.0249,6.1258,50000,
16:25:43:561569606,2200000|1900000|2200000|2200000,30.4617,13.6811,6.0644,51000,
16:25:44: 64965622,2200000|1900000|2200000|2200000,29.7882,12.9910,6.1194,50000,
16:25:44:566734387,2200000|1500000|2200000|2100000,29.7736,12.9698,6.2037,51000,
16:25:45: 68152803,2200000|2200000|2200000|2200000,29.7090,12.8778,6.1932,50000,
16:25:45:569779731,2200000|2200000|2200000|2200000,29.7210,12.8246,6.2145,51000,
16:25:46: 71375629,2200000|2200000|2100000|2200000,29.7434,12.9122,6.1636,51000,
16:25:46:572703021,2100000|2100000|2200000|2200000,30.0046,13.2243,6.0406,50000,
16:25:47: 74295371,1900000|2200000|2200000|2200000,30.4385,13.6186,6.2498,51000,
16:25:47:575993899,2200000|2200000|1900000|1700000,30.4337,13.7003,6.0526,50000,
16:25:48: 81155835,2200000|2000000|2200000|2200000,30.3937,13.6393,6.0275,51000,
16:25:48:585161795,2100000|2200000|2200000|2000000,29.9458,13.1883,5.9553,51000,
16:25:49: 91588155,2200000|2200000|2200000|2200000,30.0887,13.2533,6.1933,51000,
16:25:49:593303344,1800000|2200000|2200000|2100000,29.7197,12.9324,6.2287,51000,
16:25:50: 95727614,2200000|2200000|2100000|2200000,29.9117,13.0112,6.1996,51000,
16:25:50:599171017,2200000|2100000|2200000|2100000,29.6105,12.8206,6.0883,51000,
16:25:51:102022058,2100000|2200000|2000000|1800000,29.7374,12.8949,6.2458,50000,
16:25:51:603870830,2000000|2100000|2200000|1800000,29.7101,12.8669,6.1574,51000,
16:25:52:108621229,2000000|2000000|2200000|1700000,29.7438,13.0082,6.0039,51000,
16:25:52:610241651,2200000|2100000|2200000|2100000,29.7574,13.0378,5.9904,50000,
16:25:53:111731449,2200000|2200000|2200000|2100000,30.5108,13.6683,6.1003,52000,
16:25:53:613157815,1800000|1800000|2000000|2200000,30.3868,13.6389,5.9306,50000,
16:25:54:114761296,2200000|2200000|2000000|2200000,30.4066,13.6215,6.0333,51000,
16:25:54:617568953,2200000|1800000|1800000|2200000,30.2199,13.4558,6.0249,52000,
16:25:55:119940743,2200000|2000000|2100000|2000000,30.9833,14.1182,6.2825,53000,
16:25:55:621373361,2200000|2200000|2200000|2200000,31.0156,14.1533,6.1207,52000,
16:25:56:123006959,2200000|2200000|2100000|2200000,30.8881,14.0466,6.1743,51000,
16:25:56:626252513,2200000|2200000|2200000|2200000,30.8143,13.9674,6.2219,51000,
16:25:57:131074955,2200000|2200000|1700000|1800000,31.0160,14.2974,5.9926,52000,
16:25:57:632687369,2200000|2200000|2200000|2200000,31.4104,14.5379,6.0660,52000,
16:25:58:136460334,2100000|1900000|2200000|2000000,31.7466,14.8916,6.2432,51000,
16:25:58:639647001,2200000|1900000|2000000|2200000,32.3006,15.3963,6.3287,52000,
16:25:59:142375259,1700000|2200000|1900000|2200000,31.7548,14.8299,6.4840,52000,
16:25:59:649960102,1900000|2000000|2100000|2200000,31.6640,14.7486,6.3222,52000,
16:26:00:153022585,2100000|2200000|2200000|2200000,32.0031,15.1322,6.4228,53000,
16:26:00:654538471,2100000|2200000|2200000|2000000,31.9085,14.9201,6.4380,52000,
16:26:01:156253549,1800000|2100000|2100000|2200000,31.0830,14.1676,6.4330,52000,
16:26:01:660152276,2200000|2200000|2200000|2100000,31.1002,14.2547,6.2879,52000,
16:26:02:161845641,2100000|1600000|1400000|2100000,31.3030,14.3528,6.3920,51000,
16:26:02:665050945,2100000|2200000|2200000|2200000,31.5412,14.6403,6.3368,51000,
16:26:03:166418919,2200000|2200000|2200000|2200000,31.1838,14.2271,6.5335,51000,
16:26:03:669479926,1800000|1800000|2000000|2200000,31.3647,14.4618,6.5312,52000,
16:26:04:171146186,2100000|2000000|2200000|2200000,31.2063,14.2318,6.3511,53000,
16:26:04:674246158,2200000|2000000|2200000|1400000,31.1813,14.2815,6.5555,51000,
16:26:05:176051599,2200000|2000000|2100000|1900000,31.7732,14.7412,6.7067,52000,
16:26:05:678714576,2200000|2100000|2000000|1900000,31.2164,14.1750,6.7293,52000,
16:26:06:180421996,2100000|2200000|2100000|2100000,31.5183,14.4657,6.5536,52000,
16:26:06:682006999,2100000|2200000|1900000|2000000,30.5071,13.5947,6.4561,52000,
16:26:07:184379031,2100000|2200000|2100000|2100000,30.7521,13.8616,6.2845,52000,
16:26:07:685852219,2100000|2200000|2000000|2200000,30.8132,13.9782,6.1919,52000,
16:26:08:191985727,1900000|2100000|2200000|1700000,30.8921,14.0383,6.1911,53000,
16:26:08:693551685,2200000|2100000|2200000|2200000,31.3184,14.4121,6.4149,53000,
16:26:09:197153061,2000000|2000000|2100000|2100000,31.4574,14.5540,6.3812,53000,
16:26:09:698697398,2200000|2200000|2100000|2200000,31.2486,14.2949,6.3701,52000,
16:26:10:202158452,2200000|2200000|2200000|2200000,31.2580,14.3656,6.3538,52000,
16:26:10:703932159,2100000|2100000|2200000|2200000,31.4116,14.4931,6.4388,52000,
16:26:11:207458166,1900000|2200000|2100000|2200000,31.1810,14.2605,6.4654,53000,
16:26:11:709158522,1900000|2100000|2200000|2200000,31.1904,14.2138,6.4624,53000,
16:26:12:213378306,2000000|2200000|2200000|2200000,31.0848,14.2404,6.2605,53000,
16:26:12:714799667,2200000|2200000|2100000|2000000,31.0438,14.1733,6.1577,52000,
16:26:13:216242311,2000000|2000000|1400000|2100000,31.4943,14.6271,6.0796,52000,
16:26:13:719454523,2200000|2200000|2200000|2200000,31.2683,14.5170,6.1238,52000,
16:26:14:222896820,2200000|2200000|2200000|2200000,32.0446,15.2474,6.0809,53000,
16:26:14:724437990,2200000|2200000|2200000|2200000,31.6375,14.7321,6.1711,52000,
16:26:15:225860288,2200000|2200000|2200000|2200000,31.5730,14.6971,6.2463,52000,
16:26:15:731981554,2200000|1900000|2200000|2200000,31.4815,14.5475,6.3860,53000,
16:26:16:234407864,2200000|1600000|2000000|2200000,30.8547,14.0129,6.1577,53000,
16:26:16:736576244,2100000|2200000|2100000|2100000,30.7556,13.9856,6.2133,53000,
16:26:17:238212362,2200000|2200000|2200000|2100000,30.5115,13.6567,6.1556,53000,
16:26:17:742619244,2200000|2000000|1800000|2200000,30.3744,13.5562,6.1547,52000,
16:26:18:244777863,2100000|2100000|2200000|2200000,30.5243,13.6690,6.2494,53000,
16:26:18:746539817,2200000|2000000|2200000|2100000,30.3649,13.5263,6.2937,53000,
16:26:19:248026624,2200000|2200000|2200000|2200000,29.7948,13.0218,6.0073,52000,
16:26:19:749539281,2200000|2200000|2200000|2200000,29.8482,13.0517,6.2131,53000,
16:26:20:253260610,2100000|2200000|2200000|2200000,29.8728,12.9159,6.3557,53000,
16:26:20:756033861,2200000|2200000|2200000|2100000,29.6653,12.9062,6.1210,53000,
16:26:21:257569546,2200000|2200000|2200000|2200000,30.0140,13.1914,6.2565,53000,
16:26:21:759057152,1900000|2000000|2200000|2200000,29.3319,12.4727,6.2179,52000,
16:26:22:261857798,2200000|2100000|2000000|2200000,29.3131,12.4316,6.4515,53000,
16:26:22:768029736,1700000|2200000|2100000|2100000,29.0421,12.1436,6.3947,53000,
16:26:23:270641589,2200000|2200000|2200000|1900000,29.4322,12.6292,6.2450,53000,
16:26:23:781478971,2200000|2200000|2200000|2100000,29.7675,12.9506,6.0677,53000,
16:26:24:284517384,2100000|2200000|1900000|1700000,29.6534,12.9787,5.9812,53000,
16:26:24:788099381,2100000|2200000|2200000|2200000,30.5373,13.7638,5.9341,53000,
16:26:25:290881557,2200000|1900000|2200000|2000000,30.2792,13.5465,6.0548,53000,
16:26:25:796202225,2200000|2200000|2000000|1900000,30.2911,13.5192,6.0666,52000,
16:26:26:297748375,1800000|2200000|2200000|2200000,30.2536,13.4779,6.1722,53000,
16:26:26:800289822,2200000|2200000|2200000|2200000,29.7705,12.9265,6.1708,54000,
16:26:27:301736288,1800000|1700000|2100000|2200000,29.9091,12.9564,6.6336,53000,
16:26:27:808210905,1900000|2200000|2200000|2100000,29.8451,12.8861,6.6307,53000,
16:26:28:311788494,2200000|2100000|1700000|2200000,30.1850,13.5508,6.3141,53000,
16:26:28:821060814,2200000|2200000|2200000|2200000,30.4374,13.3839,6.2833,53000,
16:26:29:322631600,2000000|2200000|2000000|1300000,30.1183,13.2063,6.4826,53000,
16:26:29:824144156,2100000|2100000|2200000|2200000,30.2467,13.4568,6.2843,53000,
16:26:30:327389500,2000000|2200000|2100000|2100000,30.3167,13.4382,6.3266,53000,
16:26:30:828862347,2200000|2200000|2200000|2000000,30.3105,13.5417,6.1910,52000,
16:26:31:331552469,2200000|2200000|2200000|2200000,30.4510,13.6796,5.9686,53000,
16:26:31:833149141,2200000|2200000|2200000|2100000,30.8923,14.1956,5.9155,53000,
16:26:32:334822164,2100000|1700000|2200000|2200000,30.9825,14.2353,6.1062,53000,
16:26:32:836262008,2100000|2000000|2200000|1800000,30.6271,13.8788,6.0152,52000,
16:26:33:342106365,2200000|2200000|2200000|1900000,31.1768,14.3363,6.1563,53000,
16:26:33:843847390,2100000|2100000|2200000|2200000,30.8653,14.0706,6.1869,53000,
16:26:34:348871781,2200000|1700000|1900000|1900000,30.7468,13.8594,6.2949,52000,
16:26:34:850399396,2000000|1900000|2200000|2100000,30.6461,13.8691,6.2430,53000,
16:26:35:352600886,2100000|1900000|1700000|2200000,30.8172,13.9487,6.3563,52000,
16:26:35:854220720,2200000|2200000|2200000|2200000,31.1497,14.2240,6.3828,54000,
16:26:36:356090433,2100000|2000000|2200000|2200000,30.7016,13.8672,6.3197,52000,
16:26:36:857451731,2200000|2200000|2100000|2200000,31.3711,14.5567,6.1745,53000,
